UserID,ItemID,Timestamp,Rating
50f3f2a39535ad0e2a3fdedcabf849821d67dfb51f71a6697756e5eb5159c124,f7fe1feb18fd56c761545bf3199b94376e90586fd0f1b3ead816bb4ab6cfa9e2,2017-10-16 05:41:07,3
b5eea56f6c29d6ed214c4eb1dfdcd25dea55d1503164372895f01c8d6157c497,3b7c40441ca8b0e9dfcd7ae92ccdad6bd8c98aa473c8410710ee006ca83844d6,2011-12-02 13:26:48,4
476c42c1aaaf697d5887f6468bb7f0a321dddab1309bd4595f418b565b69c637,70b7eb6de78a2433c34e682694d82f5a6558bd701bc964af006e2a0222cf9af7,2013-12-15 21:09:31,3
4b4742952012b997d47180f4db68bbfbad87e90c7261550b7cd50b6c44833df1,a573bb28ff3bf757c2f2e8c9dcfdb6d07b8b076032c398037e341e1fcd9a69c1,2012-04-16 12:49:05,4
6467d4461324dbd0bf17afd663c64703b977443b8836a71f2b83c6092913291e,54a4c1a2142e3a28bfcf212927166690a2413ed7fb6de6cd398dec7447c558c6,2017-02-12 07:15:38,4
80b7d0dff22baef7df35c56958275e5ad9f15d674c84917515f847c4a5ba51fa,7e8da3e0506e16852db79b1f27770b0ed0d3a50c2a2237c0f564abd2af32b461,2013-02-18 11:28:10,3
53ecece6fa4a4ab2c184504d71741cb152e2c8c3343035ce4781e8ecb09f72e4,5789d7cd765422ff4afb13841bc473c6eabfc23467e522c7e88a130b67dc55ea,2018-04-07 18:16:47,3
9289626db262f8702d4b5ba1999841d2b9833928cb299179fe77eaaedffd04c0,1977f0f66a783fe2bd532b153ce227685c1d1e798133c1f968a84daffe7847a8,2012-05-26 16:02:09,4
798440841c3d11444fed422dd9bd62a17da76914a01108fd8a91b00576078e1d,00945f55c7ed1fab9f993dd99376a2e1dd0247d5fb6b02a60ff8de7d23dd5129,2011-02-26 07:55:39,5
cbc3f44d36752dc0202e31fdb3326feb98a26776b32ea228ff6de6550ca6de16,d9e28c0c91604dc8794c74c8e2bc590cf242bda9a1fc447d41e28c57dcfe7c43,2017-01-16 15:12:11,3
d4413fe42ebe65d7fc86ce2a7bdfe1ab260aff4aba22f41141151d3ed9d0888b,d95ec9df3e0b04bb86f0e898e0d4c1568f9f4d599a4f070187e06722a8062b17,2014-01-14 01:35:03,4
bb2dbb69c784b9261714b9ba3a4c90733120a0c98ac4c9df0f9a67d5dce9e118,2b81d963f3bd3fdb9a338e093516c144ed39bb402a7a74ee8bdf6bf83708f78d,2013-02-07 15:42:27,3
a19c260ab3894fa4adc808d9bcaec0e6d012be7fe88cad7463b2fc8f0cfee1a2,c3fbc0786b96d119caf6233b28cf6e37759a590a36eb85b628b9d95e0e0959e6,2018-01-24 21:02:17,2
9c3c05b531a72fd5974da308326d08ca59877eb826b2dcb00adfc1770eb1a490,c5e42e404602b729cec33fbff6299321b64b22518c773a02c4dc3a119f819e36,2017-12-17 11:09:09,5
628510dfac1a9ada392b2e080dcfebadf9fa44bd7c0b41903f03ad8119adf5a8,15b240e217ffdeaac0d04baa4563f56979224f5b9db972c4f2cabe17e6a54d9e,2015-09-03 22:51:08,2
9f9c64b691d704bac12f41849e45851b9bf5305fada8fcfdd41c38c5cc25beae,38d3742516920c8cffc99aa3340f9e12ffff245032440b6524e7ce2d68c975f4,2010-04-07 22:33:44,5
558dc3ff79127e919ca3f9347edc91ef48b06ea7fd1ba8009086369de3836366,7fff3639073166a1a2c7a676cd52780dc206100b2ad1357fad5036944413366a,2010-03-08 05:48:47,3
6cf0555a36a2cc019a1375820b388e6ff5cbe7acbc755606b30b7e00550d5912,5301994e440a212dda607e4e72bc0ba216b4013e0d282b5fa2bb7b206c293689,2016-10-16 19:18:35,1
ab6d4bf7db8ce62bf30cf31dcf78be614fcec5c7b7dfd745dac54ffcb14b3ab8,12eb3954f1380be7c58bc18150961a334cffa3cf6f8661f11e25c99e7d4f281d,2010-02-02 06:57:18,2
a04ddb3033bfcf88e8974fd7ff9ef6cf3d885d36731f6fb6fe4421feb1cc100f,4e6cb9d50a763e1c85c11d86792523604e932361878b3d913b2c9da97c4d2350,2010-05-21 13:27:04,3
441f838d393d95ad2473d933757782b25e0ff9609fc215a8233f1a8aec38ee0b,fb36c949ca45999b9c658c82ffd5dd3218d5849426469203e340f135b337e277,2016-04-01 11:33:12,2
31b5aff7771f646ec67dc0b56cc229a9c9a772dcbf8a47d14ebcfa0fbd9df0d9,b6cf611826b683ecf6b1824e031042513632edfb2d3f460c9d959d92f315533d,2015-05-10 10:17:06,5
40c6a7c67cc63a5051315d9397d02326a5d2509531c488f5968f95b1d26c6f01,2227d1a705a6fc5094ad38f3ae044ce3684517614fdb0bb42384d5f549ae1c38,2013-08-24 23:52:04,1
49e85548bb3d31905aff587899621edf6585b1d357442be167cf6d0803615eeb,32a304e02d698637cc48477a45201dbd10f0c1bff5c0c3bad9b46972e20fafad,2010-10-30 17:30:16,1
515fb4f06ec29add8491826fe97fe334d0b787e135954956b8c95b1208786f68,2ee27168c6e782e6977cac0c7f13ca79ac968edead3fde6396eb03291ebf9bb2,2011-04-28 19:44:07,1
dd275a116298c10e986e73c0ffbe229c1bdbafcf61b6bb217064937019712cd8,c53c062ea4b9ee1610cf5eaa7a47437c71ee2ff74dd3bd1b324d9f1501567b1e,2015-12-10 06:01:26,5
9d37ce2e8fa8c63b130d1e002d8c30fe6ed168cd33374bece6ce11b8e957c64c,1053126db0fba6a9c4a9acdb1e520ff6a4d67260a1dc37ba4a1b384b553c71ea,2015-01-26 12:34:50,5
f663c23f3d6a2d215f5b09202540166680b3aa9af496ddce8779f32ea8258c7b,b631e5318b40248ca56c5066e95fcd01e71b38ed7a65341b8fe14a1450eda8ac,2016-11-23 07:34:51,3
cbbbe1649b04ab9ad3b48bc78a32ade9670d5f0f8576d6002e44e4a810d5f047,8671ac7c9643b3c161ddf6378a98e4a0077ad39028b3d11e59c2e6644de6ff3b,2012-06-21 10:13:31,4
6d7e05d24fce4ea45edb46e603ec900898e38f159b23b101451725bfbba16fc7,c50fc6e28636f89c48105cf4a30a3dd43624cef2dd796cd3d364d527bc6e8353,2017-02-28 06:50:50,4
35b8e4b8ec3fca866a38134d732aa80f7d510d7796d1e2f5aae403286ce5ef55,3015183efde51a4b26957bcb759194cbb49a9c0bb6a53158bec339db5a84711c,2012-09-06 02:37:57,5
fd7467ab78495c40c9fec9ab70ebcd28478ee048ea2b6053b5c7209bef23956a,f6237d2a64769f0ee76a60a450a9e7dc7ee807d86b76c60e4acf5a465e2f2e07,2010-09-10 18:55:30,3
e7c3f1591106b43e73c274d62acfb866cc273c690af561d72e339100119db4f4,8b087ba044ba99cd758d9d5170ae7c8a0fca866bf0fbd302be8ea93a80a5836f,2010-01-23 11:21:02,1
b39fb075fd658fa905d8f3d9399bf7c74c0494a0b45b400f6f6b781656df139d,a6361f9cf53e3c79ade03abcb4794f83066767585d782b2ec66cc58ece79f950,2014-03-19 02:06:57,1
4b6b357b13da46892047855a4ad5a1a334a8fe783818fe39845efbd0f37fced2,0703baba20af3d282cac3dcea5481df5c2d5a7c5fe8b6eb33dadfbc9685380d9,2014-05-22 09:15:06,3
91f35d35119ac819650d437c9bfa240ecf11d3608511cb0ce7b476c5242f0df5,944d1ea26d60ec291b03a2b97d7adb024419f6cf38557ebc4cfdcf4fbca8cea5,2015-07-10 12:59:36,4
204a505117d516131b8105022931d4cbe6970843ff04d47e600022c40ab5a2e8,dd97aded16b29ac0984553e5b000330959a519fe0cc403ab63216cd0fb4a350c,2016-12-25 17:58:37,1
d2942fe5dcd3f51e348040debb36408417f862dd69070d86e443d524142c37bf,02ef77917f259ed4885b350f2db03d4240387bb050ca09f64fb43aaf3999a004,2010-12-13 02:13:01,4
b2c10dac5cdd8a80d767d69bb1faccf36647007bdead9560be301eb9ed8c1592,72a613a30c044fa414bb0701246a258b2951246f9df69590eb948a65b156ad56,2015-10-11 08:38:46,2
1dc3dc90fde4a26d04a4433afb05949e20912bea38a49a695de71c5197500441,a1db9b5cd414e92b8279044b796e95e6ab78a7babe426d811e1dc22b94ce867e,2013-12-01 20:15:49,2
1fdc2844e542de0039b28caf260173bde88ab058323a0ad457a1ca4b1ad0a21b,d31fbc30b3d4e968fa8f80bfe248f586cc62700a0c85a89e24765f1ce7a4fa92,2012-03-29 03:14:17,2
e370e9c197ea6f47c5bc6fe5e6e9d1d1f1c8df4446d338937ca841c6c0062fa1,9bec539b5889cd2951373f6d2015781a277a3d46149ec3f94a40d844839b829d,2014-04-26 02:46:13,3
6d0dd1fb746d0200b0eaddf022b3cbbd8de9f6f2837ffd5c365464ad2170e9a7,f7dc9094cccf53bebbfaa399f49077f07a11bbd2f444f14640f01a7cf18ecbe7,2015-09-27 04:48:37,1
235eed55d01ed9dbeb0f067e3b502fff1ce31198e4549372721fc59be32544ee,582a2101c36bba0400f65b88ec1aba9c1636b2840d98e99c76b857248c6eb166,2011-05-09 21:46:32,1
ff9ae2d5ef0de6c904d5328fd5cae681c2714b823975839821f712f2e7626b09,be50e15b8978b52f97eec43b7d4ac70276a9520ea35d904bf7d5d9e1fd28ace7,2012-02-13 21:52:10,1
337d9ce4ef27627abb780daff943d13e58c57f882ca954ce86325179a6be4ba0,ff32aad1d00ba3affbbeed402e69176bcfa89baa9880c1a4675a49d09b127c68,2015-07-09 07:16:01,2
ce181267328b1a0d72ea585d2cc0854acc7256efa58bc4e905de09db6a27601b,86ad71728610bfcf03e6287607cc2a71c21034a3641cb22af33f350b51056df4,2011-07-09 03:32:40,2
49e85548bb3d31905aff587899621edf6585b1d357442be167cf6d0803615eeb,bba3dbc4cddf04240e5cd5782dcc6a2d5e7022b5e515dcf98ba13ecdb6770fbc,2011-03-08 01:49:18,1
d417bf57f0253ea0a452b9c9fbf00585f202fae0743a23987ac4c5129afe4695,cea9d11ab75dd734b61f311845a9ad0a46003270061b55acad4ecafb54be3a67,2015-02-16 14:02:26,2
ab208ebe22f1c3dcd6703e3ab8efddea8fcf9d71dd3f8e089f72d46e4df5f4cd,77f8e5632b51bac49f0c6b9c43f8269e5c0dc6c6779507d7c30798d829690991,2013-06-04 18:50:31,3
b50251790f35ea5df2fc50fd781636abf548441fc045e177974e27c2f4368241,835713cf1ca32b2a2bbe54839b81541aed0dc15139d7c73e08ab890017a84dff,2013-02-27 04:57:54,1
d209235ff5adc9701008a1a170283d388e9933761fc7c6ccbd02c082e38059c2,b2caa0591ca45fbd3c5b6a0a1e6631f9e0c56471eb08a654dd4c70870945172f,2014-01-07 12:21:21,1
29c6c084ad8251f06d9545f44b7c1438e6f0b17c20664328df28ff942546cb7b,68a468fd4718fe7fcb0fb8a28b9a76b1b2402f8ad4084266df36234a67e9b359,2012-05-20 05:11:49,2
c0cb50624528dc6299e85a745ed177ffc674cabb58666edf8ee83596bcb200af,d129e35062ab98024603ce66ac21e849f16cd457bdcc920067ffa834960c4907,2011-12-17 09:56:18,2
617068869758e3b70a39ac314e2e33bc105d5611b7b676eb47c0f38eeddada35,2bac2cfe06445f4733e85816b58f5d0aa549e092a841c3a37417a49bd32859f3,2010-01-25 17:13:34,2
252c9d1f0c6e7a5b2b933c07057550f6f0f15a56289b4ad02bb8e71b3a05b58c,fe0e39b90e44d9fcb879dc788588694f63268ea6156b533175afa9756b2e1c11,2014-02-21 19:51:47,5
1e2c72fea42e96f9fcfbe1adb9668dd8b04ea9d8332a63499f1b5619d44e3646,769db6b15bf051f26e5ff12a73abc6b8eda5664597c6536b51c0f168cafef9aa,2013-03-03 13:38:03,1
91886219b1d5b006704cbaeadace467f0ce7c0db9b17036d390d01497bf14914,025672a3731659ff241521a6c7f9707a14fb21505b2eb9b11daf9efab74ae978,2014-10-16 22:12:31,5
07697b18713d4f07aa12994e9f020dff7e601b140c430f0dc9ac9c0a20d54ccc,554a7a5e0fd916a99bde8c55d7a403b8108eb8e3e2c684465162a7d721a2cd5d,2013-08-07 19:04:47,1
b39ea5ff7544f78d86f121cae2d473446728a5878943560175171d2d71fb9da4,0319d1ba25ca9a61ff5dc4a0fbed9585103add1931b770acdd823d87081de5d9,2012-06-05 00:14:47,2
07697b18713d4f07aa12994e9f020dff7e601b140c430f0dc9ac9c0a20d54ccc,948373fada7cd1d8ac624f4e0e7026a968831185748383b98289e3306fd50a0f,2010-06-12 11:01:02,2
63eb52271deffd0517a60bb44c6cab116a315caab755dfa72bc5e2f21c78dedd,9d08e2480213d9f9a5d849e6566f6071afcc8463df8328853cff80e87934b2d4,2014-09-02 18:02:57,1
13db39fd564f2d13ee0b536eece82331ba82cea2eb18647e5e65e54a6f9e1171,e1b273f00c3ded40064597eff7a93b1a03d550604f77214c347b0cb47300a2e3,2013-02-28 16:56:39,4
c1d18c1bd9975105dd2ce26f20d36b8303fbb47cf2c3e156049da3c6bdeef62a,9c9227ffa82d06fdadd365d84f2cf6b154434ee6b8d69df5cc734f715b45e27a,2018-01-24 04:08:39,1
6b01bb3f2e00286881f67467ed318419e5347cd8d2ae57dc4076a1d1ccb31918,76823bc3569b43177852acdb63524eb14ca857593e4e34efdaea0762e926da27,2017-12-13 05:40:06,2
081b338313b9c857cd5819dd5adce25ebd847fcabd24dc44494d8f17d0301939,2faeb8c8b67df58f22e064856983055e3eb600143630beaf18c066aaee805afb,2016-03-21 05:57:50,1
0cb805ed4813b95cbf9506440371bb2b516f40eeec46a0522ac321e31132cc3e,ab0d9cdb45febfcb9b03276534b50df8556f56f824b08d42a91926185322aa6c,2017-09-12 03:53:24,2
fb066a7b68274f628141e796716ee563f7aa655c563854663744aa07e50bc730,d99ed76cfb04461aa81469ce402651749293fb477df4d093a1ea84d53e54b3ae,2016-05-21 05:20:51,4
c27cf0d3b19f1fc69ca03670416ee8c1b8f82213816da485a45c2985d83166f1,14a2538143bf8ccc429fa1e8745f535913573752d260fd7c9f449f3d05e73b21,2012-10-20 15:29:28,3
4c5c18ac69a65945f30ceff4e36a1d18240117ed135ecf61f493b7464fa84c75,d2b8ef2745c947d478c757fc83378e46527dc25f476bd543eda3036d4fd3eb17,2016-10-25 16:22:56,4
068d171bbd83081abf71e26f3a198bdd021d08cf235f34bf22839b4f14871736,2e4802532ce5c8df9a5b5b30710aad445b8472da5d7ce885cda5dff4c0e6fbe2,2017-07-20 03:13:12,4
ae37a10d7b3c79455e181a1326922709ede2980beac37a562d58456bfe2bf1f3,b90716cefddd36d79f4db3213ab872c0458f93fbca95646e40c4f40c3a284e7d,2017-06-07 12:57:03,5
29f6eb794d6430423bba9b5ebf51429a52e5c69b7d6b74c54f2edc7d33ed4fe6,40e6b963bf41b8a8cc8caf7845898035decabca950e12e0cfb9b4cf3fa91d3ec,2016-10-31 08:36:33,2
cd20216fd423abbce4d22219832b08c235d1ddf20b2d448f71f56a168dd64da1,1fa18b6b8a91abc800865aa4387c76931ea4dbc6b35c7b4c1e9d8f3e16cf1707,2017-01-17 13:26:57,3
03ad43291c100fe9873bf5850ed0a3a84e5a099cecff4e321442fe3d9c03b4ff,f4dc98188831ae70b9c48970a0c3a8534924132e0eb3b7fdd6b370c528fc739e,2014-04-09 23:06:44,1
98fdc7c563ea8abe8a59e028ea47966b31c9e587ff6259e2d246a823f3422613,af4b35598ba1b30917e559918caf0f96ed8ecd2690da03c86bc45e0b757a727c,2012-06-03 00:37:50,3
515fb4f06ec29add8491826fe97fe334d0b787e135954956b8c95b1208786f68,e83aa560639ff5292a8e4dfe15f8da6ca9a95dbdd8e219d88c42455e7f23aede,2013-06-13 09:33:27,1
0a6f0e3b5dfe89df06bbec6e924b9fac7fb5bcb6db68454ddda5a3805aa9e570,a60a3fb183c702f2149b2db1d34b002a903db01a49663350e38239f02fee25a7,2016-10-11 16:29:03,2
9d5ee02bc140cf4a6f9d677d83969dfda24395c6c57f08ecd30bf029cb74613a,6873a11d4f5a8f72abea0e25fa0edf051c74b7f14efb5b14c0053c547ba01010,2016-10-06 11:39:44,4
9d60e56e7bbc43e5c09b9f49df66924f7d22bbcbbdb0551bb6c8df96814b8a33,8a4d89f83db73e3c4cd8288ba16a9cb03e65eaf01cf4059094ca4ddeb2bb17fa,2012-10-10 18:19:43,2
359733dc3d3e6495ae6cf3bf45045cb1fe0af08e1517f359d156143549233e9a,5182caf9625ccaf5cade6aae850a501b799199364bd3d644256f6809756d4654,2011-06-01 00:46:41,2
13f45b67346b1c75958824ecd1c782eb7bf8a36484e7d9e0f7a1eb30a72c8278,8ba8635f7b2fd12d06b52f4375d33eb52744893e4bfbae4e16b06d4df3ffc1d7,2011-05-14 09:20:03,1
11ad48ea0e2842d8f660fcc2de18df44d2a4e95ed03deb2cc7019edc5a376bef,51603990f030a5bdce7c9eda715c9796c048a93a6899683eed1df0fb491a8fac,2014-03-24 14:23:03,5
96e93af8be4d911e198712463ff9ef5c5631c50ed12c8d217ad51ab09ac0be0a,6dc2346f09e9374b421f0b0c02bfa0649f4dbf2a38e24204843efba0dc9caeb0,2014-08-10 10:22:12,5
65f4956a7b7d1433d9c54858adbb7760acf00769f361f3270ab76946e5246ff2,38542d97b8fb3749a7252c12afaacc3acdc0981044f770f970ef7bcd521cc755,2012-11-02 11:49:52,1
065826774b524278885f375d7ca60604f40002987a4cf796b5e8e39b62773429,4b5670ae249f9c5ccea60153b9ceb54d432e573611964cc6158e0addfe538367,2017-09-09 14:17:34,3
c2f2fec6309e7524f24f46c94c10d3192c069378e119efb37ad690bab82ed6c8,fd6411d891629d7974a1fed70828799179ee7b72a7915c0974a9da2f1d717286,2012-10-02 12:58:42,2
53ba64311668d265055a6c901f5c9d7df0ac25c11d856e27d4e6a61c7e160965,c8aa92caccef5dfc90c3f62d6fc47100dee0c4fe8d36a4637d4342a569d0c886,2016-06-25 01:30:46,3
90e4cb09a88fab612eaa9a090aebeec4267de5656e6a7b9856886b21966e7b22,2668f51674bb33872235ce9c3b3ab1a16a0424d0b69c77051fc2000429508e5e,2016-01-31 16:07:36,2
cdd241ac16245f5a1122702a1d159b5f3414b088d2207852067b0fa0a97c67d7,dc005c131fdeeb58b7b23b267e9c026bfd63fb09f4ea7a31f62f4bd73e253f47,2010-12-04 22:42:21,4
f95093284c3f25f806a8af6b59732acf4759f98185600911a9d89be583183bdf,b98da5c7ab366cfcadb772855c7fcff32d2949666afb5f80ac6860dbf11a7735,2017-04-07 01:28:57,4
bf5862c42b787c7e394bf2312519a7cf82d21f9653a25487a2d9ccd1beb4f497,3b2c986f64dd193f3ba9355d5bac0fd22315bdb4f62bfa823048693e1d9261b1,2015-10-04 05:40:31,2
fa7473ae63baff2539a7a34da6241d28e3e51d8e7c4f4e072c498f35d85b330d,9c30f53732b034e65b27300797a1bc65f3debdea643e3c1ee0c686a4cd156dfd,2017-01-18 12:02:28,1
7256efafd3804d0a1be1e3f13865db65a237f5073ec9be535c7879ca102fa95b,d4de81426b1d3a6dc708bb935bb53bea055dfd05755c49a0d8b194dc4ee4973f,2014-05-26 22:40:18,4
6fc4b0cccc1468e1b38aa51b4f5ed4d6929dc6aa22b967278ea74544ecbdbb1b,a055036e4eaeed7f832501936ea23e2ea7313510af1b48aec85bec99e5e5b1ad,2018-05-27 18:51:29,4
f0a7c599c8165301bed863eb9e7ef687c003539419d84b7853d5489c6f8b98bd,fc0a4648a505b20597e024544c2f81a42a314225209973c5fc71865a0635745b,2016-02-17 23:54:02,4
34986b33873222a88b0b93fddee1abe03e09be417b89d63c5099a4150355648e,91281213f344bdac26363409a9459220a160ee9918f86722e0c712001caed746,2012-04-29 09:19:09,1
6568855d8cc2e1b7299806395fd187ec50ef34c0108ec03ce36ff3c6fb30cb33,0ab1ea3c69156c78a98dacee4b4957c4a03d01ba283d451d375a78e9f3278344,2016-01-29 23:35:09,3
288a95064a3ded80fdae69b355e2f84bbb5093045985c45061f6f3fbeed1673c,a9c68ef391c7f10ab5979b2453cbc03e293eacf1c62b98137651d16e9a6bf6ef,2011-08-10 22:25:48,2
75874ba7afa7d47a396a57d25cfc1b868d62099cb3812578ac57a1ef1e9a2d87,4aedf03f75a3b78748f78d6e5c857e298a747869a30501969824e4c755f0e704,2012-02-18 16:20:21,2
4b4742952012b997d47180f4db68bbfbad87e90c7261550b7cd50b6c44833df1,e13ba4ef58249dbfb9be60d5bf3bfd4f318a40bae1df1cd4e58e80461e605085,2016-04-30 12:43:47,1
8fafeb914e9322da54bf7ec146f4a729057e2f4aaa051af8623f890ab793864f,2546d0204a832747df0b7d927ae063e05ee1c3df619f5073f7f540ae0c05b474,2011-02-24 07:34:11,5
bb04ca503a806e270879a78d4f60066b28456abbe459050519129e9674e67719,c872b4b42ca0eb642bb74db3d89515258890ee45798b43ebebe1f5698c93d503,2015-08-22 02:16:55,2
eeec7b2f478f3f544e2b0e4cd2a015434f991eb5406917777199ffffdb06fc57,d6cde98d210ee5161a5be269daca281177c5d479ded55d5bf52b030bef987b68,2016-01-14 16:27:56,5
ce0d655cf654acca04dbc49e3b93396cf6d5bd353cff666efbb7ec35ce39d441,883d604d932d9e29123cd5f826fdb256240276ba676349083c24316a14338101,2010-10-03 05:52:06,3
6b363fb18a788d07cc6e3ef71c6e8f8000ff90cc7d0e6d2a05eafecabb5b6b96,5b29973677a49f1b850735c5323bad97689c5e1144eee4ba14f612888aeb502a,2014-01-15 04:39:04,4
f148807ee7650e7cc035044352cee601a7686eba45fa5b76f721268803f76ab7,4e05e20c461536333be30f29d4414144e7ae0e84f8ac44d09ef36f3c2ef60c92,2015-10-28 09:53:31,3
b51e779c07c90c099e52e9a94f42bfecd9a38cd14bbac349ac458cf640f63fcc,0f06099237a1ee3e470dfcaf08e2405213bd379d4d69d7e733e325419be7cfb6,2010-10-20 09:35:50,4
7c1c8310ed1b69123e22fa329e95e607aaac5fd058ed65275232305a5d2844c0,3259b8c15cb34abb44bdc91eb037ab92fabbff781b40ad420a086389bb64e8d1,2014-03-21 11:37:18,1
a747beaaab7cb40832cd8c19ffae9faf676baa57c9f8fb2473678c009cf9edb3,5cb882b208265bbe3d4142d13ef66d7ed7b8a8867da2d0c2c80032a651311c40,2017-09-09 11:23:57,2
3fa0e54207fa8409052163cfc35ef24d40e1c824c58a9d6f485ef472e61b0a9d,b103aeaa405f578a5cb42705e472fc1918a13741e23128fba32ba8980d114e01,2014-04-03 01:42:11,4
6d0dd1fb746d0200b0eaddf022b3cbbd8de9f6f2837ffd5c365464ad2170e9a7,782d29731791bbcbb5e4dde6ef43de6b45613f884627b17d0a2cf277c60d85cf,2012-06-29 17:19:53,3
92abdde587786af085d34ca4a36834c6bdb3eb7bf82116511445c7220bf451f4,ba2b39dd9a687b0d531a45fbd5fe356899d5db7e7e9f40a06794e81a67b104b3,2014-02-25 00:09:06,5
b6b58064512452dbfde124dc95a9c1560ca1566908add466c27f742788e9c2f0,828d09340ed226fe1e8aa4910c6fe1a8186dcdd214611b41fd750c76c992d367,2011-12-31 04:00:54,4
25d07176eabdd69c96de7c3530f353e82c340d36118b1b39fa9672779b77e18e,38a21f57284524fdd3605e534ade0447ae276b8cd4736af94526b68c8cb31d10,2017-11-17 04:38:16,1
8fb625d55936b0152840d5fe8c2383a1e3cf7b6e3d30f065c90ad331d51eb2ba,2829cebd6ade3967a8859cdaf9b6f05d17e0788e0a926564eb0ea0a8a06f2058,2017-04-19 03:19:19,5
9d37ce2e8fa8c63b130d1e002d8c30fe6ed168cd33374bece6ce11b8e957c64c,0c8e01e4c42e89b41dcccc95e4f1431a88af832b37edacf702843ba132eb2226,2011-06-07 01:53:29,5
bf5862c42b787c7e394bf2312519a7cf82d21f9653a25487a2d9ccd1beb4f497,c664d6ccff9eed6a2de79aca92464d63801b1c814642c4e0d334a5840695d58c,2013-10-28 10:15:26,5
e0e827f3d8731b19a220e8937ea20bbc7bf59994a1a483ef5a7a3c7fa2e47bec,77970b8601ddbc0693147221216d64b45595dcbd6db2ac930277913e25ba4e79,2011-01-17 11:02:49,3
7c29d8afbcc7c4787442817ff4fd092a4517b654a00be7d4a60f2ae72de6235a,38bd8b5f3468ab730ab07a5678e16d720faef590e8aad64b20853f1b578e6b1e,2017-07-06 19:15:30,4
fe3f6ad0da62f0fffbc54602756e47dd24e37f3171b7e99893507d69d3dc3862,0b1746512c3798f538327ebc09482574139a98d1fc445cfc2e058593de5ad681,2012-11-12 22:41:31,5
8e269faf403b3c56bf55f8c02b986a5c7b264ce92d643c4ff498bd07fff61bc4,af7bb92e3f0936584042bcc6e5d4d652c7aeb85557e515db2a020f922376e631,2012-10-10 19:55:08,2
944c61988704a9ff12301bea2a5d04e6cfd8ba9f033b563a6003c468fc837916,d6dca205f85a3f68e53891796d29ac8c330ae8130f48ffd15230d0cb0ff81fec,2011-04-27 04:25:42,4
3c117ca625c21f3027cdf113e77cb7a805a1344d3f413586313f14913f18f193,9f55813feeae7d4ea7e3fb426e9268ffbd28e771972afb769223bc1ef3d24e05,2015-02-26 17:29:12,2
f5bf9be45b665d9fcc8aa6963414bd3ae959fdfb1da107ab8e58087b3afc7c5d,cf01265d52b98e20d8744f9daced62a91fe411a50a019448238dcb4f9ba45638,2010-04-28 11:08:49,3
b672c277b55dbc881cbf1fed51e43f804e47c01f56ec64ecc6f19720d4bf8c9c,c78259fd2c7f27c88454f832aa3a56e53840796c650f764a63997481d4a10907,2015-11-22 01:55:47,1
2145492bd01a447daf911e199ee291df98491a505b8e8ae6c79c0aea69054423,ba4c2fa20b05b614d4846b16aba311c493a17ec44820f5c5d4b25ce92dd7c634,2015-06-10 19:14:30,4
376319b7f734dd84cfa812fa74bfa35b65f3be47892874b011edc72ccf820328,6305aebbf5afb23d9d47f1b987a3757d1109f8a77bf707df49306182e4fa210f,2015-03-11 17:57:55,5
